Maquina,timestamp,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_lb_h,velocidad_chum_lb_h,envolvente_chum_lb_h,desbalance_lado_a,desalineacion_rad_lado_a,soltura_lado_a,rodamiento_chum_lado_a,desalineacion_ang_lado_a,desbalance_lado_b,desalineacion_lado_b,soltura_lado_b,rodamiento_chum_lado_b,corriente_motor_a,corriente_motor_b,temp_chum_lado_a,temp_chum_lado_b
DESFIBRADORA,2025-07-07 23:29:33-05:00,0.364854,2.19016,1.11993,0.254492,2.72716,0.514619,0.150041,2.04538,0.119496,1.3110318,1.3148718,1.2861282,0.3930208,0.7986,0.7590924,0.08517135,1.7243018,0.5353426,169.0,168.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:29:43-05:00,0.359262,2.57575,1.25184,0.2484,2.83167,0.484404,0.176826,2.49025,0.120033,1.3187454,1.3436855,1.1691395,0.33865544,0.84043205,0.7692601,0.07502624,1.8107554,0.5533227,137.0,136.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:29:53-05:00,0.349068,2.36655,0.856588,0.250735,2.55579,0.54215,0.141391,1.92494,0.113908,1.326459,1.3724991,1.0521508,0.2842901,0.882264,0.7794278,0.06488113,1.897209,0.5713027,153.0,150.0,51.5,50.0
DESFIBRADORA,2025-07-07 23:30:03-05:00,0.339997,2.60199,0.657144,0.231495,2.77612,0.453491,0.152164,2.13999,0.120463,1.3341727,1.4013127,0.93516225,0.22992472,0.92409605,0.78959554,0.05473602,1.9836627,0.5892828,124.0,123.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:30:13-05:00,0.36852,2.59071,0.78472,0.249554,2.65846,0.44367,0.147355,1.99135,0.114445,1.3418863,1.4301264,0.81817365,0.17555936,0.965928,0.79976326,0.04459091,2.0701163,0.6072629,172.0,166.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:30:23-05:00,0.345134,2.70961,0.706911,0.226021,2.73401,0.421237,0.161996,2.3503,0.139215,1.3496,1.45894,0.701185,0.121194,1.00776,0.809931,0.0344458,2.15657,0.625243,123.0,121.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:30:33-05:00,0.354419,2.54346,0.970144,0.266782,2.58343,0.735031,0.145635,1.99188,0.145931,1.3496,1.45894,0.701185,0.121194,1.00776,0.809931,0.0344458,2.15657,0.625243,149.0,146.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:30:43-05:00,0.352011,2.25263,1.03275,0.231173,2.53789,0.489932,0.133546,1.82242,0.113102,1.3390454,1.4300518,0.70783,0.13415864,0.9678749,0.801287,0.04223291,2.0684435,0.5728877,137.0,136.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:30:53-05:00,0.357924,2.44608,1.54263,0.244429,2.51789,0.435513,0.146253,1.97791,0.113961,1.3284909,1.4011637,0.714475,0.14712328,0.92798966,0.792643,0.050020017,1.9803172,0.5205325,161.0,159.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:31:03-05:00,0.366941,2.4655,1.25505,0.257202,2.69873,0.61605,0.162695,2.26491,0.114499,1.3179363,1.3722755,0.72112,0.16008791,0.8881045,0.78399897,0.05780713,1.8921909,0.46817723,158.0,155.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:31:13-05:00,0.365764,2.17415,1.4455,0.257604,2.56501,0.485477,0.145904,1.9397,0.154743,1.3073817,1.3433872,0.727765,0.17305255,0.84821934,0.775355,0.06559423,1.8040645,0.41582194,164.0,162.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:31:23-05:00,0.361509,2.65292,1.09622,0.246093,2.70058,0.459556,0.160707,2.15607,0.135776,1.2968272,1.3144991,0.73441,0.18601719,0.8083341,0.766711,0.07338134,1.7159382,0.36346668,149.0,148.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:31:33-05:00,0.359851,2.36576,0.973622,0.255887,2.89669,0.466854,0.145931,2.06067,0.137979,1.2862728,1.2856109,0.741055,0.19898182,0.76844895,0.758067,0.08116846,1.6278118,0.31111142,151.0,148.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:31:43-05:00,0.352974,2.43374,1.21941,0.248186,2.59817,0.550415,0.153507,2.08254,0.128361,1.2757182,1.2567228,0.7477,0.21194646,0.7285637,0.749423,0.08895557,1.5396855,0.25875616,158.0,157.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:31:53-05:00,0.374968,2.74452,0.672288,0.28315,3.05174,0.594637,0.237729,3.26771,0.138301,1.2651637,1.2278346,0.754345,0.2249111,0.68867856,0.74077904,0.096742675,1.4515591,0.20640089,154.0,153.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:32:03-05:00,0.347088,2.44057,0.993475,0.227792,2.79824,0.44265,0.133009,1.95551,0.110469,1.2546091,1.1989464,0.76099,0.23787573,0.6487934,0.732135,0.10452978,1.3634328,0.15404563,144.0,142.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:32:13-05:00,0.367958,2.37862,0.646923,0.27561,2.67215,0.6219,0.203126,2.7443,0.132928,1.2440546,1.1700583,0.767635,0.25084037,0.6089082,0.723491,0.11231689,1.2753063,0.10169037,184.0,185.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:32:23-05:00,0.343315,2.19515,0.736986,0.238633,2.64608,0.628501,0.143459,1.9874,0.136421,1.2335,1.14117,0.77428,0.263805,0.569023,0.714847,0.120104,1.18718,0.0493351,164.0,161.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:32:33-05:00,0.371302,2.38807,0.847277,0.2751,2.54289,0.548268,0.166214,2.18348,0.134648,1.2335,1.14117,0.77428,0.263805,0.569023,0.714847,0.120104,1.18718,0.0493351,169.0,168.0,52.0,49.5
DESFIBRADORA,2025-07-07 23:32:43-05:00,0.360412,2.43453,0.599403,0.259456,2.65346,0.544028,0.147785,2.01718,0.122827,1.2382318,1.170471,0.8182173,0.2899322,0.58899367,0.7143992,0.12512463,1.1833982,0.050221607,158.0,155.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:32:53-05:00,0.374246,2.108,1.00461,0.254653,2.52052,0.569091,0.150417,2.07595,0.128845,1.2429637,1.1997719,0.86215454,0.31605938,0.60896426,0.7139514,0.13014527,1.1796165,0.05110812,167.0,164.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:33:03-05:00,0.369135,2.28281,0.583456,0.287041,2.77402,0.57419,0.188378,2.46178,0.17919,1.2476954,1.2290727,0.90609187,0.34218654,0.6289349,0.71350354,0.13516591,1.1758345,0.051994625,169.0,168.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:33:13-05:00,0.385724,2.74977,1.70552,0.281755,3.037,0.778449,0.212126,2.83101,0.168497,1.2524272,1.2583736,0.95002913,0.36831373,0.6489056,0.71305573,0.14018655,1.1720527,0.052881137,189.0,186.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:33:23-05:00,0.384039,2.55055,1.03596,0.260073,2.67609,0.489127,0.166026,2.32527,0.130295,1.2571591,1.2876745,0.9939664,0.39444092,0.6688762,0.7126079,0.14520718,1.168271,0.053767644,164.0,162.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:33:33-05:00,0.357095,2.46419,0.743407,0.269063,2.85115,0.711954,0.169465,2.3337,0.127394,1.2618909,1.3169755,1.0379037,0.4205681,0.6888468,0.7121601,0.15022781,1.1644892,0.054654155,177.0,174.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:33:43-05:00,0.365336,2.59832,0.847277,0.267882,2.73769,0.544458,0.15708,2.15554,0.137065,1.2666228,1.3462764,1.081841,0.4466953,0.7088174,0.7117123,0.15524845,1.1607074,0.055540662,159.0,157.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:33:53-05:00,0.360279,2.41878,0.891158,0.24349,2.60239,0.441201,0.158853,2.14816,0.133089,1.2713546,1.3755773,1.1257782,0.4728225,0.7287881,0.7112645,0.16026908,1.1569256,0.056427173,159.0,157.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:34:03-05:00,0.355596,2.34056,0.970732,0.246307,2.6682,0.525352,0.133492,1.88409,0.143782,1.2760863,1.4048781,1.1697155,0.49894965,0.74875873,0.7108166,0.16528973,1.1531436,0.05731368,156.0,153.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:34:13-05:00,0.367824,2.44319,1.10355,0.237882,2.46892,0.412811,0.12597,1.79422,0.107836,1.2808182,1.4341791,1.2136527,0.52507687,0.7687293,0.7103688,0.17031036,1.1493618,0.05820019,150.0,148.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:34:23-05:00,0.356533,2.65922,0.87184,0.251835,2.76612,0.466586,0.14534,1.97659,0.132982,1.28555,1.46348,1.25759,0.551204,0.7887,0.709921,0.175331,1.14558,0.0590867,147.0,145.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:34:33-05:00,0.346472,2.31221,0.888482,0.219661,2.38943,0.463259,0.146253,1.9903,0.126642,1.28555,1.46348,1.25759,0.551204,0.7887,0.709921,0.175331,1.14558,0.0590867,152.0,150.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:34:43-05:00,0.345161,2.21326,0.77787,0.232891,2.55685,0.467981,0.150847,2.07173,0.1138,1.2877091,1.4312936,1.2478992,0.51944095,0.79352605,0.718912,0.1639396,1.1808801,0.08135945,136.0,134.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:34:53-05:00,0.344733,2.476,1.45348,0.238338,2.78086,0.467069,0.164763,2.2802,0.116164,1.2898681,1.3991072,1.2382082,0.48767784,0.7983522,0.727903,0.15254818,1.2161801,0.10363221,137.0,136.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:35:03-05:00,0.354044,2.64452,1.15064,0.256397,2.91169,0.496211,0.193536,2.65154,0.122558,1.2920272,1.366921,1.2285173,0.45591474,0.80317825,0.736894,0.14115676,1.25148,0.12590496,137.0,136.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:35:13-05:00,0.354553,2.40382,0.901325,0.247327,2.93512,0.609664,0.195174,2.72322,0.116057,1.2941864,1.3347346,1.2188264,0.42415166,0.8080043,0.745885,0.12976536,1.28678,0.14817773,139.0,136.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:35:23-05:00,0.337589,2.21404,0.987268,0.235386,2.74927,0.549717,0.155737,2.16582,0.112242,1.2963455,1.3025482,1.2091355,0.39238855,0.81283045,0.754876,0.11837395,1.32208,0.17045048,118.0,117.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:35:33-05:00,0.351449,2.64058,0.993957,0.265789,2.95092,0.572258,0.169948,2.44755,0.15888,1.2985045,1.2703618,1.1994445,0.36062548,0.8176565,0.76386696,0.106982544,1.35738,0.19272323,136.0,134.0,51.5,50.0
DESFIBRADORA,2025-07-07 23:35:43-05:00,0.334405,2.52351,0.855036,0.205466,2.51578,0.387158,0.145152,2.01744,0.099723,1.3006636,1.2381754,1.1897537,0.32886237,0.82248265,0.77285796,0.095591135,1.39268,0.214996,118.0,115.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:35:53-05:00,0.350272,2.1248,1.21443,0.226987,2.69557,0.435244,0.122343,1.70672,0.118475,1.3028227,1.205989,1.1800628,0.2970993,0.8273087,0.78184897,0.08419973,1.4279801,0.23726875,126.0,125.0,52.0,49.5
DESFIBRADORA,2025-07-07 23:36:03-05:00,0.355864,2.129,1.00867,0.245637,2.7319,0.461971,0.150793,2.08781,0.133358,1.3049818,1.1738027,1.1703719,0.2653362,0.8321348,0.79083997,0.07280832,1.46328,0.2595415,155.0,152.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:36:13-05:00,0.346499,2.34844,1.00156,0.229,2.69821,0.445709,0.13771,1.99135,0.125782,1.3071408,1.1416163,1.1606809,0.2335731,0.8369609,0.799831,0.06141691,1.49858,0.28181425,133.0,132.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:36:23-05:00,0.368841,2.49753,1.52128,0.257819,2.67741,0.505871,0.161835,2.17873,0.132928,1.3093,1.10943,1.15099,0.20181,0.841787,0.808822,0.0500255,1.53388,0.304087,167.0,165.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:36:33-05:00,0.344171,2.32324,0.767274,0.232864,2.55816,0.486926,0.153453,2.15739,0.12863,1.3093,1.10943,1.15099,0.20181,0.841787,0.808822,0.0500255,1.53388,0.304087,131.0,128.0,51.0,49.5
DESFIBRADORA,2025-07-07 23:36:43-05:00,0.365336,2.34004,0.811262,0.240431,2.68215,0.497928,0.143782,2.0351,0.122075,1.3084654,1.122089,1.20415,0.23945236,0.8308327,0.799972,0.057047907,1.5567191,0.31831482,153.0,150.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:36:53-05:00,0.359744,2.52141,1.41168,0.255458,2.86484,0.518858,0.162345,2.22248,0.137495,1.3076309,1.1347481,1.25731,0.27709472,0.81987846,0.79112196,0.064070314,1.5795581,0.33254266,149.0,148.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:37:03-05:00,0.37347,2.24475,1.15589,0.258222,3.01251,0.620129,0.153937,2.14316,0.141794,1.3067963,1.1474073,1.31047,0.3147371,0.80892414,0.782272,0.071092725,1.6023973,0.34677047,149.0,148.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:37:13-05:00,0.38848,2.42771,1.05571,0.273436,2.61923,0.54376,0.217714,2.89347,0.129328,1.3059617,1.1600664,1.3636299,0.35237947,0.7979699,0.773422,0.078115135,1.6252364,0.36099827,177.0,174.0,51.0,49.5
DESFIBRADORA,2025-07-07 23:37:23-05:00,0.401644,2.5369,0.900095,0.30027,2.91222,0.610952,0.200413,2.62597,0.183434,1.3051273,1.1727254,1.41679,0.39002183,0.7870156,0.76457196,0.085137546,1.6480755,0.37522608,198.0,197.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:37:33-05:00,0.373175,2.27914,0.883024,0.287766,2.91933,0.672509,0.206404,2.78937,0.178115,1.3042927,1.1853845,1.46995,0.4276642,0.77606136,0.755722,0.09215995,1.6709145,0.38945392,182.0,176.0,52.0,49.5
DESFIBRADORA,2025-07-07 23:37:43-05:00,0.411357,2.56236,1.28111,0.313016,2.73216,0.597481,0.242134,3.108,0.194771,1.3034582,1.1980436,1.52311,0.46530655,0.7651071,0.74687195,0.09918236,1.6937536,0.40368173,209.0,206.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:37:53-05:00,0.3785,2.46603,0.717614,0.276173,2.85378,0.626033,0.203932,2.76618,0.135077,1.3026236,1.2107027,1.57627,0.50294894,0.75415283,0.73802197,0.10620477,1.7165927,0.41790953,189.0,184.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:38:03-05:00,0.383263,2.61092,0.824962,0.277488,2.99777,0.536408,0.182494,2.44966,0.167584,1.301789,1.2233618,1.6294299,0.5405913,0.7431985,0.729172,0.11322718,1.7394319,0.43213734,173.0,170.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:38:13-05:00,0.352466,2.53769,0.740785,0.24934,2.74743,0.654476,0.184724,2.55297,0.113585,1.3009546,1.2360209,1.68259,0.57823366,0.73224425,0.72032195,0.120249584,1.7622709,0.44636518,137.0,136.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:38:23-05:00,0.358754,2.36786,1.14775,0.257309,2.67767,0.58546,0.134782,1.86063,0.138838,1.30012,1.24868,1.73575,0.615876,0.72129,0.711472,0.127272,1.78511,0.460593,162.0,160.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:38:33-05:00,0.35664,2.69334,1.14187,0.241907,2.68294,0.577839,0.155414,2.14289,0.132122,1.30012,1.24868,1.73575,0.615876,0.72129,0.711472,0.127272,1.78511,0.460593,137.0,136.0,51.5,50.0
DESFIBRADORA,2025-07-07 23:38:43-05:00,0.356907,2.56918,0.895171,0.232327,2.98093,0.393169,0.166536,2.40697,0.115036,1.2928327,1.2233447,1.6954527,0.5963702,0.698317,0.7158402,0.124100074,1.7676555,0.46305916,135.0,134.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:38:53-05:00,0.343288,2.3088,0.829189,0.254787,2.54632,0.551274,0.148134,1.99372,0.136904,1.2855455,1.1980093,1.6551554,0.57686436,0.675344,0.7202085,0.12092816,1.7502009,0.46552536,147.0,146.0,51.5,49.5
DESFIBRADORA,2025-07-07 23:39:03-05:00,0.328706,2.3025,0.503507,0.23603,2.5013,0.494064,0.16393,2.37797,0.117454,1.2782582,1.172674,1.6148582,0.55735856,0.652371,0.7245768,0.11775624,1.7327464,0.46799153,131.0,130.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:39:13-05:00,0.340773,2.38833,0.710443,0.234286,2.52947,0.475495,0.13951,2.03141,0.128683,1.270971,1.1473385,1.5745609,0.53785276,0.629398,0.7289451,0.11458433,1.7152919,0.4704577,129.0,128.0,51.5,50.0
DESFIBRADORA,2025-07-07 23:39:23-05:00,0.33288,2.11168,0.951093,0.226128,2.51947,0.501577,0.159229,2.22934,0.107245,1.2636837,1.1220032,1.5342636,0.5183469,0.606425,0.7333133,0.111412406,1.6978372,0.4729239,124.0,121.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:39:33-05:00,0.366379,2.34529,0.904536,0.237184,2.44339,0.571989,0.137146,1.90122,0.129597,1.2563963,1.0966679,1.4939663,0.4988411,0.583452,0.7376816,0.10824049,1.6803827,0.47539008,145.0,144.0,52.0,49.5
DESFIBRADORA,2025-07-07 23:39:43-05:00,0.32405,2.60882,0.652381,0.222533,2.76744,0.420861,0.150256,2.15396,0.133412,1.249109,1.0713325,1.4536691,0.47933528,0.560479,0.7420499,0.10506857,1.6629281,0.47785628,129.0,128.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:39:53-05:00,0.330017,2.16837,0.872963,0.213919,2.49077,0.414851,0.136824,1.97001,0.112726,1.2418218,1.0459971,1.4133718,0.45982945,0.537506,0.7464182,0.10189666,1.6454736,0.48032245,116.0,112.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:40:03-05:00,0.322338,2.46944,0.575536,0.211799,2.65319,0.412275,0.132176,1.93522,0.109717,1.2345345,1.0206617,1.3730745,0.44032362,0.514533,0.7507864,0.09872474,1.6280191,0.48278862,128.0,128.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:40:13-05:00,0.356774,2.36051,0.690429,0.242712,2.63134,0.471202,0.141659,1.97106,0.133573,1.2272472,0.9953264,1.3327773,0.42081782,0.49156,0.7551547,0.095552824,1.6105645,0.48525482,136.0,135.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:40:23-05:00,0.357228,2.51537,1.02542,0.234554,2.88063,0.461649,0.1671,2.4233,0.141203,1.21996,0.969991,1.29248,0.401312,0.468587,0.759523,0.0923809,1.59311,0.487721,129.0,125.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:40:33-05:00,0.336974,2.44004,0.753575,0.238177,2.7219,0.463956,0.174166,2.47786,0.112457,1.21996,0.969991,1.29248,0.401312,0.468587,0.759523,0.0923809,1.59311,0.487721,135.0,134.0,51.5,49.5
DESFIBRADORA,2025-07-07 23:40:43-05:00,0.340987,2.37153,0.814473,0.223955,2.62239,0.460844,0.174327,2.3727,0.121645,1.2318554,1.0140109,1.35576,0.42927998,0.51400536,0.7546328,0.09037902,1.6754309,0.5082765,137.0,134.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:40:53-05:00,0.332987,2.35998,0.70552,0.215368,2.47103,0.4602,0.13677,1.87328,0.0976812,1.2437509,1.0580308,1.41904,0.457248,0.55942374,0.7497426,0.08837714,1.7577518,0.5288321,108.0,136.0,51.5,50.0
DESFIBRADORA,2025-07-07 23:41:03-05:00,0.307969,1.95576,0.551509,0.204125,2.13277,0.570648,0.149396,2.01112,0.104344,1.2556463,1.1020508,1.48232,0.485216,0.6048421,0.7448524,0.08637526,1.8400728,0.54938763,145.0,144.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:41:13-05:00,0.349844,2.3361,1.28544,0.259885,2.69768,0.623564,0.133439,1.83823,0.139537,1.2675418,1.1460707,1.5455999,0.513184,0.65026045,0.7399622,0.08437338,1.9223937,0.5699432,145.0,144.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:41:23-05:00,0.327421,2.36655,0.999522,0.246388,2.44392,0.722151,0.198103,2.6207,0.120033,1.2794373,1.1900905,1.6088799,0.541152,0.69567883,0.7350721,0.082371496,2.0047145,0.59049875,145.0,143.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:41:33-05:00,0.311903,2.91907,0.620969,0.213839,2.81877,0.405888,0.138113,1.98608,0.137334,1.2913327,1.2341105,1.67216,0.56912,0.7410972,0.7301819,0.08036961,2.0870354,0.6110543,107.0,106.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:41:43-05:00,0.328278,2.50435,0.561248,0.222694,2.96908,0.430414,0.117615,1.74599,0.199231,1.3032283,1.2781304,1.73544,0.597088,0.78651553,0.7252917,0.078367725,2.1693563,0.63160986,124.0,122.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:41:53-05:00,0.342592,2.39332,0.973782,0.233696,2.55606,0.532597,0.132659,1.88014,0.0970365,1.3151237,1.3221503,1.79872,0.62505597,0.8319339,0.7204015,0.07636584,2.2516773,0.65216535,132.0,130.0,51.5,49.0
DESFIBRADORA,2025-07-07 23:42:03-05:00,0.348425,2.37232,0.819825,0.237184,2.44708,0.492239,0.147704,1.95551,0.125406,1.3270191,1.3661702,1.862,0.653024,0.8773523,0.7155113,0.07436396,2.3339982,0.6727209,141.0,138.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:42:13-05:00,0.380319,2.37311,1.05116,0.243275,2.68136,0.555889,0.176449,2.45098,0.133573,1.3389146,1.4101901,1.92528,0.680992,0.9227706,0.7106212,0.07236208,2.4163191,0.69327646,145.0,142.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:42:23-05:00,0.380587,3.17447,0.889927,0.288463,3.29313,0.627321,0.16796,2.26228,0.160707,1.35081,1.45421,1.98856,0.70896,0.968189,0.705731,0.0703602,2.49864,0.713832,164.0,162.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:42:33-05:00,0.406487,2.76657,0.931132,0.319134,3.3363,0.665586,0.211428,2.94354,0.175321,1.35081,1.45421,1.98856,0.70896,0.968189,0.705731,0.0703602,2.49864,0.713832,204.0,203.0,51.5,49.0
DESFIBRADORA,2025-07-07 23:42:43-05:00,0.375182,2.34424,0.969608,0.273088,2.86194,0.576927,0.211267,2.91719,0.149961,1.3420355,1.5213091,1.9470236,0.6840421,0.99215454,0.70249826,0.08383336,2.3883219,0.6852297,176.0,173.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:42:53-05:00,0.365282,2.55737,0.867237,0.284089,2.82851,0.551488,0.212932,2.93406,0.148564,1.3332609,1.5884082,1.9054872,0.6591242,1.0161201,0.69926554,0.09730653,2.2780037,0.6566275,164.0,162.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:43:03-05:00,0.398327,2.84663,1.15776,0.291737,3.16598,0.685496,0.245573,3.30697,0.216317,1.3244864,1.6555073,1.8639508,0.6342063,1.0400857,0.6960328,0.11077969,2.1676855,0.6280252,149.0,146.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:43:13-05:00,0.36076,2.41222,0.570345,0.257926,2.7169,0.546497,0.166483,2.30814,0.131316,1.3157119,1.7226064,1.8224145,0.60928833,1.0640512,0.6928001,0.124252856,2.0573673,0.59942293,158.0,155.0,52.0,49.5
DESFIBRADORA,2025-07-07 23:43:23-05:00,0.360867,2.60829,0.732063,0.259429,2.72585,0.581381,0.1372,1.87671,0.159793,1.3069373,1.7897055,1.7808782,0.58437043,1.0880167,0.6895674,0.13772602,1.9470491,0.5708206,171.0,170.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:43:33-05:00,0.34377,2.26785,0.742016,0.227416,2.5966,0.473617,0.158504,2.18954,0.119979,1.2981627,1.8568046,1.7393417,0.55945253,1.1119822,0.6863346,0.15119918,1.836731,0.5422184,154.0,152.0,52.0,49.5
DESFIBRADORA,2025-07-07 23:43:43-05:00,0.344225,2.3109,0.64794,0.248588,2.7527,0.428965,0.128764,1.77735,0.133089,1.2893882,1.9239037,1.6978054,0.53453463,1.1359478,0.6831019,0.16467234,1.7264128,0.5136161,149.0,152.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:43:53-05:00,0.339061,2.16732,0.811369,0.22849,2.49683,0.452686,0.13223,1.84772,0.121591,1.2806137,1.9910028,1.6562691,0.50961673,1.1599133,0.6798692,0.17814551,1.6160946,0.4850138,137.0,136.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:45:33-05:00,0.329268,2.40172,1.28721,0.210699,2.56975,0.39816,0.217607,2.97148,0.140988,1.2975991,1.8090528,1.3368835,0.39910573,1.001921,0.6547259,0.17665118,1.5037582,0.20884468,128.0,125.0,52.0,49.0
DESFIBRADORA,2025-07-07 23:46:53-05:00,0.35276,2.22796,1.05106,0.259027,2.88774,0.562168,0.213228,2.86633,0.128361,1.3235083,1.4343182,1.1372924,0.4046611,0.7881559,0.6584388,0.13011731,1.8197745,0.1583555,146.0,144.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:47:03-05:00,0.343609,2.40644,0.772305,0.20976,2.64345,0.432561,0.130322,1.90412,0.104021,1.3184173,1.4066373,1.1186535,0.42233765,0.7770604,0.66673076,0.12431447,1.8866918,0.21242855,134.0,131.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:47:13-05:00,0.317548,2.30381,0.929901,0.214295,2.47945,0.413616,0.139591,1.9932,0.106385,1.3133264,1.3789564,1.1000147,0.44001418,0.76596487,0.67502266,0.118511625,1.9536091,0.2665016,111.0,110.0,51.5,50.0
DESFIBRADORA,2025-07-07 23:47:23-05:00,0.322712,2.49753,1.27356,0.205896,2.77928,0.394296,0.197646,2.73772,0.0928455,1.3082355,1.3512754,1.0813758,0.45769075,0.7548693,0.68331456,0.11270878,2.0205264,0.32057467,118.0,117.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:47:33-05:00,0.331836,2.04238,0.822768,0.22696,2.62134,0.462024,0.148053,2.04828,0.104183,1.3031446,1.3235946,1.0627371,0.47536728,0.74377376,0.69160646,0.10690593,2.0874436,0.3746477,119.0,119.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:47:43-05:00,0.336438,2.41563,0.831383,0.205359,2.63477,0.391612,0.134245,1.931,0.122505,1.2980537,1.2959136,1.0440983,0.49304384,0.7326782,0.69989836,0.10110308,2.154361,0.42872077,116.0,113.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:47:53-05:00,0.364908,2.28019,1.74828,0.237828,2.75138,0.449681,0.208473,2.82837,0.171453,1.2929628,1.2682327,1.0254594,0.5107204,0.72158265,0.70819026,0.095300235,2.2212782,0.4827938,134.0,138.0,51.0,50.0
DESFIBRADORA,2025-07-07 23:48:03-05:00,0.329107,2.36891,0.572914,0.216951,2.52947,0.453867,0.114338,1.62608,0.0994543,1.2878718,1.2405518,1.0068206,0.5283969,0.7104871,0.7164822,0.089497395,2.2881954,0.53686684,128.0,129.0,52.0,50.0
DESFIBRADORA,2025-07-07 23:48:13-05:00,0.330632,2.41904,0.65206,0.218964,2.6832,0.479949,0.150364,2.09255,0.117508,1.282781,1.2128708,0.98818177,0.5460735,0.69939154,0.7247741,0.08369455,2.3551128,0.59093994,120.0,119.0,51.0,49.0
DESFIBRADORA,2025-07-07 23:48:23-05:00,0.367663,2.20722,1.1827,0.246817,2.54816,0.438894,0.13857,1.94444,0.115144,1.27769,1.18519,0.969543,0.56375,0.688296,0.733066,0.0778917,2.42203,0.645013,149.0,146.0,52.0,49.0
