Maquina,timestamp_grid,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_ll_h,velocidad_chum_ll_h,envolvente_chum_ll_h,desbalance_la,desalineacion_rad_la,soltura_chum_la,rodamiento_chum_la,desalineacion_ang_la,desbalance_ll,soltura_chum_ll,rodamiento_chum_ll,corriente_picadora,temperatura_lado_der,temperatura_lado_izq
PICADORA,2025-07-16 18:24:01-05:00,0.376349,1.31591,1.75297,0.26905,1.17979,1.00751,0.201211,1.60226,0.612023,0.8259651,0.38569808,0.6772542,0.32117468,0.04977589,0.911113,1.26265,0.44821548,80.0,51.0,53.0
PICADORA,2025-07-16 18:24:11-05:00,0.363098,1.11094,2.13916,0.232558,1.22217,0.901736,0.177068,1.39865,0.493404,0.8290967,0.39163065,0.69608736,0.33405134,0.048137333,0.911763,1.2388717,0.39380425,78.0,51.0,53.0
PICADORA,2025-07-16 18:24:21-05:00,0.427285,1.88086,1.75388,0.372382,1.39984,1.2621,0.240303,2.11552,0.525613,0.83222824,0.39756325,0.7149205,0.346928,0.046498775,0.912413,1.2150934,0.339393,86.0,51.0,53.0
PICADORA,2025-07-16 18:24:31-05:00,0.419935,1.6193,1.76321,0.377776,1.38668,1.16405,0.284315,1.77027,0.629337,0.8353598,0.40349582,0.7337537,0.3598047,0.044860214,0.913063,1.1913149,0.28498176,91.0,50.5,53.0
PICADORA,2025-07-16 18:24:41-05:00,0.471837,2.37422,2.0382,0.482879,1.74994,1.78313,0.402127,2.78834,0.763335,0.83849144,0.40942842,0.75258684,0.37268135,0.043221656,0.913713,1.1675366,0.2305705,114.0,50.0,53.0
PICADORA,2025-07-16 18:24:51-05:00,0.410011,1.69298,1.84744,0.348931,1.44459,1.15047,0.2784,1.9847,0.655308,0.841623,0.415361,0.77142,0.385558,0.0415831,0.914363,1.1437583,0.17615925,89.0,51.0,53.0
PICADORA,2025-07-16 18:25:01-05:00,0.463656,2.66367,1.81434,0.470268,1.66597,1.58425,0.393873,3.1589,0.766668,0.84380025,0.41915348,0.8354858,0.43557394,0.039337333,0.915013,1.11998,0.121748,117.0,51.0,53.0
PICADORA,2025-07-16 18:25:11-05:00,0.40014,1.5822,1.8123,0.323333,1.33509,1.32226,0.258074,1.71726,0.782907,0.8459775,0.42294598,0.8995517,0.48558983,0.037091564,0.91244435,1.1132983,0.15455575,87.0,51.0,53.0
PICADORA,2025-07-16 18:25:21-05:00,0.458265,2.31318,1.69664,0.447326,1.67176,1.56171,0.375968,2.69972,0.970837,0.8481548,0.4267385,0.9636175,0.5356058,0.0348458,0.9098757,1.1066166,0.1873635,120.0,51.0,53.0
PICADORA,2025-07-16 18:25:31-05:00,0.397914,1.5151,1.58372,0.311634,1.44354,0.95481,0.260897,1.92694,0.590245,0.850332,0.430531,1.0276834,0.58562165,0.03260003,0.907307,1.099935,0.22017124,94.0,51.0,53.0
PICADORA,2025-07-16 18:25:41-05:00,0.43096,2.06557,1.68436,0.410109,1.58226,2.05382,0.317357,2.49637,0.595031,0.85250926,0.4343235,1.0917492,0.6356376,0.030354265,0.90473837,1.0932534,0.252979,101.0,51.0,53.0
PICADORA,2025-07-16 18:25:51-05:00,0.379326,1.2375,1.78961,0.286491,1.26455,0.943272,0.204303,1.51496,0.525881,0.8546865,0.438116,1.155815,0.6856535,0.0281085,0.9021697,1.0865717,0.28578675,85.0,51.0,53.0
PICADORA,2025-07-16 18:26:01-05:00,0.386032,1.48669,1.7483,0.338412,1.23928,1.1845,0.210675,1.70407,0.470766,0.85686374,0.4419085,1.2198808,0.73566943,0.025862733,0.899601,1.07989,0.31859452,84.0,51.0,53.0
PICADORA,2025-07-16 18:26:11-05:00,0.400596,1.50695,1.76472,0.303611,1.32272,1.07411,0.203846,1.73071,0.469153,0.859041,0.445701,1.2839466,0.78568536,0.023616966,0.8970323,1.0732083,0.35140225,81.0,51.0,53.0
PICADORA,2025-07-16 18:26:21-05:00,0.367631,1.27118,1.42552,0.259605,1.21058,0.82596,0.190484,1.52129,0.496522,0.8612182,0.4494935,1.3480124,0.8357012,0.021371199,0.89446366,1.0665267,0.38421,80.0,51.0,53.0
PICADORA,2025-07-16 18:26:31-05:00,0.434286,2.31818,1.60872,0.414483,1.48355,2.03386,0.316766,2.58683,0.875824,0.8633955,0.453286,1.4120784,0.88571715,0.019125432,0.891895,1.059845,0.41701776,95.0,51.0,53.0
PICADORA,2025-07-16 18:26:41-05:00,0.378736,1.40669,1.76504,0.275007,1.19137,0.992,0.246621,1.57484,0.652351,0.86557275,0.45707852,1.4761442,0.9357331,0.016879667,0.88932633,1.0531634,0.4498255,85.0,51.0,53.0
PICADORA,2025-07-16 18:26:51-05:00,0.44075,1.87007,1.67229,0.444401,1.49145,1.44091,0.313486,1.97283,0.717629,0.86775,0.460871,1.54021,0.985749,0.0146339,0.8867577,1.0464817,0.48263326,108.0,51.0,53.0
PICADORA,2025-07-16 18:27:01-05:00,0.407034,1.95769,1.83832,0.347858,1.44222,1.01669,0.273776,2.28827,0.556854,0.86301124,0.46457067,1.5352384,0.9877224,0.014488732,0.884189,1.0398,0.515441,90.0,51.0,53.0
PICADORA,2025-07-16 18:27:11-05:00,0.462476,2.38922,1.6254,0.481457,1.83391,1.93087,0.395137,2.89489,1.01574,0.8582725,0.46827036,1.5302666,0.98969585,0.014343566,0.8857435,1.0635458,0.5264994,133.0,51.0,53.0
PICADORA,2025-07-16 18:27:41-05:00,0.403359,2.14741,1.96771,0.320354,1.52646,1.16437,0.347845,2.71686,0.85367,0.84405625,0.47936934,1.5153517,0.9956161,0.013908066,0.890407,1.1347834,0.5596747,107.0,51.0,53.0
PICADORA,2025-07-16 18:27:51-05:00,0.447187,2.27423,2.28974,0.386684,1.75783,1.19459,0.370886,3.06105,0.663589,0.8393175,0.483069,1.51038,0.9975895,0.0137629,0.8919615,1.1585292,0.5707331,113.0,50.5,53.0
PICADORA,2025-07-16 18:28:21-05:00,0.453732,3.19124,1.9013,0.399832,1.50935,1.19609,0.373951,3.73624,0.733761,0.82510126,0.494168,1.495465,1.0035098,0.013327399,0.896625,1.2297666,0.6039083,99.0,51.0,53.0
PICADORA,2025-07-16 18:28:31-05:00,0.459231,2.32476,1.67481,0.385235,1.65149,1.30771,0.376236,2.55413,0.801297,0.8203625,0.4978677,1.4904934,1.0054832,0.013182233,0.89817953,1.2535125,0.61496675,117.0,51.0,53.0
PICADORA,2025-07-16 18:28:41-05:00,0.467492,2.79129,2.03171,0.475554,1.92814,1.68144,0.368789,3.13411,0.791457,0.81562376,0.50156736,1.4855217,1.0074567,0.013037067,0.899734,1.2772583,0.62602514,122.0,51.0,53.0
PICADORA,2025-07-16 18:28:51-05:00,0.452042,2.34633,1.96894,0.460796,1.66044,1.43957,0.367579,2.88724,0.779627,0.810885,0.505267,1.48055,1.00943,0.0128919,0.9012885,1.3010042,0.6370836,138.0,51.0,53.0
PICADORA,2025-07-16 18:29:01-05:00,0.45789,2.24292,1.60244,0.419125,1.82469,1.20559,0.404117,2.61822,0.790059,0.81442845,0.49342486,1.52484,1.0422317,0.017094992,0.902843,1.32475,0.648142,142.0,51.0,53.0
PICADORA,2025-07-16 18:29:11-05:00,0.441045,2.00558,1.72298,0.387945,1.51119,1.14988,0.367042,2.25267,0.755807,0.8179718,0.4815827,1.5691301,1.0750334,0.021298083,0.9038649,1.4682766,0.68378264,132.0,51.0,53.0
PICADORA,2025-07-16 18:29:21-05:00,0.439623,2.10425,1.79213,0.406648,1.62833,1.40587,0.361611,2.58973,0.686012,0.82151526,0.4697405,1.61342,1.107835,0.025501173,0.90488684,1.6118033,0.7194233,124.0,51.0,53.0
PICADORA,2025-07-16 18:29:31-05:00,0.502522,2.94206,1.6129,0.473139,2.05818,2.27326,0.47859,3.91638,1.15672,0.8250587,0.45789835,1.65771,1.1406367,0.029704265,0.90590876,1.75533,0.755064,140.0,51.0,53.0
PICADORA,2025-07-16 18:29:41-05:00,0.446973,2.92285,2.22794,0.347804,1.89155,1.14382,0.42584,4.0327,0.880502,0.8286021,0.4460562,1.702,1.1734383,0.033907358,0.9069307,1.8988566,0.79070467,115.0,51.0,53.0
PICADORA,2025-07-16 18:29:51-05:00,0.431925,2.09267,2.00564,0.35258,1.50461,1.04175,0.34599,2.5718,0.619873,0.8321455,0.434214,1.74629,1.2062399,0.03811045,0.9079526,2.0423832,0.8263453,111.0,51.0,53.0
PICADORA,2025-07-16 18:30:21-05:00,0.425005,1.63325,1.93145,0.36393,1.37668,1.19899,0.317008,1.78451,0.698003,0.84277576,0.3986875,1.8791599,1.304645,0.050719723,0.9110183,2.4729633,0.9332673,95.0,51.0,53.0
PICADORA,2025-07-16 18:30:31-05:00,0.534441,3.467,1.77394,0.606014,2.00685,3.78114,0.528731,4.81972,1.17253,0.8463192,0.38684535,1.9234499,1.3374467,0.05492281,0.91204023,2.61649,0.96890795,149.0,51.0,53.0
PICADORA,2025-07-16 18:30:41-05:00,0.466258,2.78313,1.90344,0.398115,1.83022,1.47193,0.483779,3.58116,1.22329,0.8498626,0.37500316,1.9677399,1.3702483,0.059125904,0.91306216,2.7600167,1.0045487,151.0,51.0,53.0
PICADORA,2025-07-16 18:30:51-05:00,0.446329,2.52131,1.71075,0.400262,1.79837,1.06289,0.385593,3.17657,0.813826,0.853406,0.363161,2.01203,1.40305,0.063329,0.9140841,2.9035435,1.0401893,138.0,51.0,53.0
PICADORA,2025-07-16 18:31:01-05:00,0.458855,2.86444,1.7608,0.404608,2.33457,1.01561,0.502545,3.89555,1.53081,0.8561285,0.34737825,1.9815191,1.3602159,0.07640758,0.915106,3.04707,1.07583,126.0,51.0,53.0
PICADORA,2025-07-16 18:31:11-05:00,0.431389,2.44343,1.87227,0.330819,1.54251,0.896691,0.333811,2.62323,0.74188,0.858851,0.3315955,1.9510082,1.317382,0.08948617,0.9202446,3.0500143,1.1783408,96.0,51.0,53.0
PICADORA,2025-07-16 18:31:21-05:00,0.42361,2.08794,1.51006,0.376756,1.52488,1.10518,0.343194,2.49874,0.685098,0.8615735,0.31581274,1.9204974,1.2745479,0.10256475,0.92538315,3.0529585,1.2808516,111.0,51.0,53.0
PICADORA,2025-07-16 18:31:31-05:00,0.426561,2.10294,1.63109,0.399832,1.6657,1.1626,0.380242,2.50692,0.842647,0.864296,0.30003,1.8899866,1.231714,0.11564333,0.9305217,3.0559025,1.3833625,113.0,51.0,53.0
PICADORA,2025-07-16 18:31:41-05:00,0.44193,1.91822,1.64772,0.392212,1.65175,1.26644,0.394008,2.2917,0.657782,0.8670185,0.28424725,1.8594757,1.18888,0.12872192,0.9356603,3.0588467,1.4858733,121.0,51.0,53.0
PICADORA,2025-07-16 18:33:51-05:00,0.405371,2.11925,1.76042,0.324728,1.52514,1.05983,0.341635,2.44124,0.771347,0.858422,0.409802,1.90617,1.1658261,0.13526355,0.9475086,2.1977189,1.4897445,105.0,51.0,53.0
PICADORA,2025-07-16 18:34:01-05:00,0.398075,2.029,1.73763,0.282869,1.39247,1.05511,0.342468,2.35922,0.656438,0.853813,0.449141,1.9495484,1.2119567,0.12109548,0.9416565,2.0207825,1.3265015,91.0,51.0,53.0
PICADORA,2025-07-16 18:34:11-05:00,0.478919,4.09431,1.58323,0.373295,2.34536,1.02973,0.596752,5.59672,1.18092,0.849204,0.48848,1.9929267,1.2580874,0.1069274,0.9358044,1.8438463,1.1632584,146.0,51.0,53.0
PICADORA,2025-07-16 18:34:21-05:00,0.410065,1.66009,2.06733,0.300901,1.41616,1.35322,0.300796,1.90162,0.887385,0.84459496,0.527819,2.036305,1.304218,0.092759326,0.9299523,1.66691,1.0000153,87.0,51.0,53.0
PICADORA,2025-07-16 18:34:31-05:00,0.404486,1.61378,2.06781,0.284452,1.28429,1.07878,0.273453,1.94936,0.646759,0.83998597,0.567158,2.0796833,1.3503487,0.07859125,0.9241003,1.4899738,0.83677226,86.0,51.0,53.0
PICADORA,2025-07-16 18:34:41-05:00,0.421196,2.20766,1.87292,0.314827,1.48618,1.07132,0.318298,2.55096,0.696067,0.835377,0.606497,2.1230617,1.3964794,0.06442317,0.9182482,1.3130375,0.67352915,103.0,51.0,53.0
PICADORA,2025-07-16 18:34:51-05:00,0.492491,3.48516,1.61204,0.433212,1.995,1.99023,0.508594,4.5019,1.63335,0.830768,0.645836,2.16644,1.44261,0.0502551,0.91239613,1.1361012,0.5102861,145.0,51.0,53.0
PICADORA,2025-07-16 18:35:01-05:00,0.403252,1.44748,1.64922,0.262074,1.27034,1.02796,0.265253,1.5867,0.699562,0.8286399,0.62229156,2.0964808,1.3775522,0.051160093,0.906544,0.959165,0.347043,89.0,51.0,53.0
PICADORA,2025-07-16 18:35:11-05:00,0.466714,2.6934,1.88708,0.448426,1.77547,1.35676,0.403875,2.99195,0.863456,0.8265118,0.59874713,2.0265217,1.3124944,0.052065086,0.90525067,1.1808621,0.52113277,129.0,51.0,53.0
PICADORA,2025-07-16 18:35:21-05:00,0.457755,2.43001,1.70748,0.361864,2.03027,0.983897,0.491065,3.05182,1.06219,0.82438374,0.57520276,1.9565625,1.2474365,0.052970074,0.90395737,1.4025592,0.6952225,191.0,51.0,53.0
PICADORA,2025-07-16 18:35:31-05:00,0.46076,2.2916,2.00805,0.36114,1.9929,1.00901,0.42955,2.81023,0.765647,0.8222557,0.55165833,1.8866034,1.1823786,0.053875066,0.902664,1.6242563,0.8693123,143.0,51.0,53.0
PICADORA,2025-07-16 18:35:41-05:00,0.433615,2.34186,1.87555,0.355558,1.82127,1.05151,0.417882,2.94447,0.750161,0.82012755,0.5281139,1.8166442,1.1173209,0.05478006,0.9013707,1.8459533,1.043402,118.0,51.0,53.0
PICADORA,2025-07-16 18:35:51-05:00,0.420043,1.92322,1.93021,0.314827,1.70493,1.18257,0.39917,2.53224,0.688539,0.8179995,0.50456953,1.746685,1.052263,0.05568505,0.90007734,2.0676503,1.2174917,118.0,51.0,53.0
PICADORA,2025-07-16 18:36:01-05:00,0.433293,2.13899,1.70984,0.3752,1.59727,1.19684,0.324052,2.54569,0.612668,0.8158714,0.4810251,1.6767259,0.9872052,0.056590043,0.89878404,2.2893474,1.3915815,106.0,51.0,53.0
PICADORA,2025-07-16 18:36:11-05:00,0.418219,1.80455,1.59788,0.344208,1.408,1.30589,0.309533,2.13662,0.752365,0.8137433,0.45748067,1.6067667,0.92214733,0.057495035,0.8974907,2.5110445,1.5656713,96.0,51.0,53.0
PICADORA,2025-07-16 18:36:21-05:00,0.450674,2.39159,1.80243,0.456422,1.59332,1.29075,0.354271,2.87801,0.794414,0.8116152,0.43393624,1.5368075,0.8570895,0.058400027,0.8961973,2.7327416,1.739761,109.0,51.0,53.0
PICADORA,2025-07-16 18:36:31-05:00,0.401294,1.58168,1.90934,0.329719,1.45354,1.15246,0.281976,1.88658,0.680581,0.80948716,0.41039184,1.4668484,0.7920317,0.059305016,0.894904,2.9544387,1.9138508,93.0,51.0,53.0
PICADORA,2025-07-16 18:36:41-05:00,0.46776,2.64683,1.72808,0.42645,2.01896,1.16829,0.416377,3.12488,0.908839,0.80735904,0.38684744,1.3968892,0.72697383,0.06021001,0.89361066,3.1761358,2.0879405,125.0,51.0,53.0
PICADORA,2025-07-16 18:37:41-05:00,0.424576,1.9298,1.87673,0.349065,1.39958,1.11151,0.286896,2.20387,0.728652,0.8137777,0.44109258,1.4254675,0.6854548,0.042105377,0.8980003,3.2309365,2.0663967,91.0,51.0,53.0
PICADORA,2025-07-16 18:37:51-05:00,0.494154,2.80339,1.75565,0.458944,2.55699,1.24423,0.546745,4.3426,1.1664,0.815487,0.4566505,1.445175,0.69016254,0.03830345,0.8997444,3.1337883,1.9739659,171.0,51.0,53.0
PICADORA,2025-07-16 18:38:01-05:00,0.449548,2.96521,1.65598,0.409304,2.20848,1.44365,0.482865,3.87392,1.27663,0.8171963,0.4722084,1.4648826,0.69487023,0.034501527,0.9014885,3.03664,1.881535,162.0,51.0,53.0
PICADORA,2025-07-16 18:38:11-05:00,0.51242,4.32165,1.50674,0.436834,2.7481,1.10008,0.689507,7.70564,1.78461,0.81890565,0.48776633,1.48459,0.699578,0.0306996,0.9032326,2.9394915,1.7891041,196.0,51.0,53.0
PICADORA,2025-07-16 18:38:21-05:00,0.43898,2.33844,1.72218,0.358805,1.55041,1.19883,0.360777,2.68679,0.759141,0.820615,0.5033243,1.5042975,0.70428574,0.026897674,0.90497667,2.8423433,1.6966733,107.0,51.0,53.0
PICADORA,2025-07-16 18:38:31-05:00,0.476236,2.51842,1.62658,0.410538,1.93499,1.35719,0.468373,3.38309,0.876577,0.82232434,0.51888216,1.524005,0.7089935,0.02309575,0.90672076,2.745195,1.6042424,157.0,50.5,53.0
PICADORA,2025-07-16 18:38:41-05:00,0.435519,1.95164,2.03734,0.375388,1.55989,1.15976,0.330128,2.29434,0.675903,0.8240337,0.53444004,1.5437126,0.71370125,0.019293824,0.9084648,2.6480465,1.5118116,110.0,50.0,53.0
PICADORA,2025-07-16 18:38:51-05:00,0.446758,2.14767,1.75849,0.366989,1.62306,1.26966,0.381856,2.44256,0.710316,0.825743,0.549998,1.56342,0.718409,0.0154919,0.9102089,2.5508983,1.4193808,129.0,51.0,53.0
PICADORA,2025-07-16 18:39:01-05:00,0.441742,2.35002,1.81664,0.378393,1.57147,1.09568,0.381049,2.93709,0.728599,0.81923395,0.5161209,1.6274767,0.81348073,0.04689024,0.911953,2.45375,1.32695,118.0,51.0,53.0
PICADORA,2025-07-16 18:39:11-05:00,0.395902,1.79823,2.28373,0.264999,1.38194,0.933076,0.313539,2.07859,0.87292,0.8127248,0.48224384,1.6915333,0.9085525,0.078288585,0.91159457,2.4472532,1.3429883,89.0,51.0,53.0
PICADORA,2025-07-16 18:39:21-05:00,0.42927,1.94637,2.19173,0.352285,1.54752,1.0982,0.362417,2.2648,0.618314,0.80621576,0.44836673,1.75559,1.0036242,0.109686926,0.91123617,2.4407566,1.3590267,111.0,51.0,53.0
PICADORA,2025-07-16 18:39:31-05:00,0.437799,2.0861,1.97275,0.313807,1.51066,1.12836,0.36153,2.34498,0.745268,0.7997067,0.41448966,1.8196467,1.098696,0.14108527,0.9108777,2.43426,1.375065,110.0,50.5,53.0
PICADORA,2025-07-16 18:42:21-05:00,0.470657,2.75708,2.00194,0.42111,2.02132,1.30159,0.452591,3.70565,0.966751,0.7754455,0.294352,1.50383,0.83049047,0.12967788,0.92672664,2.4115367,1.42671,157.0,50.0,53.0
PICADORA,2025-07-16 18:42:31-05:00,0.413874,2.3537,1.70807,0.329746,1.47618,1.18079,0.316551,2.59659,0.638102,0.77853566,0.31111634,1.4118,0.71618164,0.10050075,0.929111,2.4160051,1.4151225,95.0,51.0,53.0
PICADORA,2025-07-16 18:42:41-05:00,0.426427,2.31476,1.97093,0.330953,1.62438,1.07974,0.367983,2.69523,0.665471,0.78162587,0.32788065,1.3197701,0.6018728,0.071323626,0.9314953,2.4204733,1.403535,103.0,51.0,53.0
PICADORA,2025-07-16 18:42:51-05:00,0.392657,1.54668,2.06331,0.286196,1.40274,0.918318,0.279072,1.8668,0.56578,0.784716,0.344645,1.22774,0.487564,0.0421465,0.9338797,2.4249415,1.3919475,87.0,51.0,53.0
PICADORA,2025-07-16 18:43:01-05:00,0.423825,1.83796,1.68934,0.346892,1.53725,1.15477,0.335693,2.11657,0.796619,0.7896689,0.33754316,1.2450967,0.5267781,0.04250605,0.936264,2.42941,1.38036,103.0,51.0,53.0
PICADORA,2025-07-16 18:43:11-05:00,0.411701,2.34186,1.98278,0.311741,1.63385,1.34136,0.348894,2.44362,0.709779,0.7946218,0.33044133,1.2624533,0.5659922,0.0428656,0.932913,2.2269592,1.529225,97.0,51.0,53.0
PICADORA,2025-07-16 18:43:21-05:00,0.410869,1.95822,1.89819,0.322715,1.39774,1.02731,0.305232,2.30251,0.684829,0.79957473,0.3233395,1.2798101,0.60520625,0.04322515,0.929562,2.0245082,1.67809,90.0,51.0,53.0
PICADORA,2025-07-16 18:43:31-05:00,0.387426,1.71587,1.92533,0.269184,1.38326,1.0352,0.235759,1.96914,0.498996,0.8045277,0.31623766,1.2971667,0.6444203,0.0435847,0.926211,1.8220575,1.826955,82.0,51.0,53.0
PICADORA,2025-07-16 18:43:41-05:00,0.435975,2.07794,1.81992,0.38486,1.6507,1.21868,0.361369,2.36318,0.672677,0.8094806,0.30913582,1.3145233,0.6836344,0.04394425,0.92285997,1.6196066,1.97582,108.0,51.0,53.0
PICADORA,2025-07-16 18:43:51-05:00,0.456548,2.34554,2.00076,0.35156,1.54515,1.1809,0.379194,2.95661,0.83114,0.8144335,0.302034,1.3318801,0.7228485,0.0443038,0.919509,1.4171559,2.124685,102.0,51.0,53.0
PICADORA,2025-07-16 18:44:01-05:00,0.790008,6.55379,4.66682,0.601318,4.0516,3.37393,1.28728,9.90529,12.981,0.8193864,0.29493216,1.3492367,0.76206255,0.04466335,0.91615796,1.214705,2.27355,237.0,51.0,53.0
PICADORA,2025-07-16 18:44:11-05:00,0.425863,1.58404,2.01073,0.324567,1.34746,1.09777,0.291278,1.91982,0.910076,0.82433933,0.28783032,1.3665934,0.8012767,0.0450229,0.912807,1.0122541,2.422415,92.0,51.0,53.0
PICADORA,2025-07-16 18:44:21-05:00,0.443727,2.42422,2.14233,0.384243,1.43564,1.36594,0.351502,2.86799,0.752849,0.8292923,0.2807285,1.38395,0.84049076,0.04538245,0.909456,0.8098033,2.57128,113.0,51.0,53.0
PICADORA,2025-07-16 18:46:21-05:00,0.424683,1.90901,2.14233,0.326338,1.39642,0.939569,0.301441,2.00949,0.626218,0.8085065,0.4627555,1.6979125,1.0995507,0.02201545,0.8840387,2.0828066,2.54596,97.0,51.0,53.0
PICADORA,2025-07-16 18:46:31-05:00,0.428036,2.01716,1.99212,0.336561,1.42696,0.990229,0.324831,2.11631,0.666224,0.804546,0.48534802,1.7270117,1.1152638,0.019299267,0.882537,2.3431573,2.4683623,102.0,50.0,53.0
PICADORA,2025-07-16 18:46:41-05:00,0.417092,1.86796,1.8182,0.328377,1.34641,1.08951,0.291789,1.89028,0.520988,0.8005855,0.50794053,1.7561109,1.1309769,0.016583083,0.8810353,2.6035082,2.390765,93.0,51.0,53.0
PICADORA,2025-07-16 18:46:51-05:00,0.419506,1.68245,1.89153,0.391004,1.40406,1.36095,0.329832,1.88263,0.771992,0.796625,0.530533,1.78521,1.14669,0.0138669,0.8795337,2.8638592,2.3131676,105.0,50.5,53.0
PICADORA,2025-07-16 18:50:41-05:00,0.442627,2.04426,1.89776,0.413061,1.52303,1.8873,0.348356,2.14954,0.77909,0.7532977,0.22365017,1.3607675,0.79991657,0.07333755,0.9270317,3.1502733,1.8029634,103.0,50.0,53.0
PICADORA,2025-07-16 18:50:51-05:00,0.431308,2.1432,1.78478,0.378071,1.54251,1.05795,0.38656,2.67572,0.885556,0.747544,0.195812,1.30221,0.724149,0.0790017,0.92690235,2.9693315,1.5356767,120.0,51.0,53.0
PICADORA,2025-07-16 18:51:01-05:00,0.511723,3.18546,1.92533,0.443408,2.38616,1.13298,0.533893,4.18593,1.10801,0.7533223,0.20821117,1.2248498,0.6695894,0.07601882,0.926773,2.78839,1.26839,191.0,50.0,53.0
PICADORA,2025-07-16 18:51:11-05:00,0.48093,3.28913,2.12591,0.43128,2.12346,1.10314,0.513595,4.66806,1.3624,0.7591007,0.22061034,1.1474897,0.6150299,0.07303593,0.92841816,2.591249,1.1727746,167.0,51.0,53.0
PICADORA,2025-07-16 18:51:21-05:00,0.510569,4.67161,1.84266,0.45009,2.82943,1.04899,0.672139,6.93313,1.76283,0.764879,0.2330095,1.0701295,0.5604703,0.070053056,0.93006337,2.394108,1.077159,180.0,51.0,53.0
PICADORA,2025-07-16 18:51:31-05:00,0.356795,1.04489,2.09372,0.17028,1.1682,0.782062,0.184085,1.25544,0.57191,0.7706573,0.24540867,0.9927693,0.50591075,0.06707017,0.9317085,2.1969671,0.98154354,78.0,51.0,53.0
PICADORA,2025-07-16 18:51:41-05:00,0.359638,1.05647,1.88842,0.16172,1.06712,0.857301,0.174783,1.25227,0.546476,0.7764357,0.25780782,0.91540915,0.45135117,0.06408729,0.93335366,1.9998263,0.88592803,77.0,51.0,53.0
PICADORA,2025-07-16 18:51:51-05:00,0.351565,1.04831,1.96803,0.174519,1.19479,0.794781,0.172229,1.25834,0.467486,0.782214,0.270207,0.838049,0.3967916,0.061104402,0.93499887,1.8026854,0.7903125,77.0,51.0,53.0
PICADORA,2025-07-16 18:52:01-05:00,0.345369,1.05752,1.53592,0.164135,1.08581,0.98336,0.170024,1.25755,0.596644,0.7879923,0.28260615,0.76068884,0.34223202,0.058121517,0.936644,1.6055444,0.694697,78.0,50.0,53.0
PICADORA,2025-07-16 18:52:11-05:00,0.353228,1.06489,1.82233,0.160808,1.08292,0.760167,0.171127,1.26229,0.462432,0.7937707,0.29500532,0.6833286,0.28767246,0.055138636,0.93828917,1.4084035,0.5990815,77.0,51.0,53.0
PICADORA,2025-07-16 18:52:21-05:00,0.351538,1.05489,1.86138,0.174197,1.21085,0.711332,0.168438,1.25887,0.52615,0.799549,0.3074045,0.6059685,0.2331129,0.05215575,0.9399344,1.2112626,0.503466,77.0,50.0,53.0
PICADORA,2025-07-16 18:52:31-05:00,0.356366,1.06278,2.01427,0.163142,1.07081,0.726948,0.166448,1.24304,0.525828,0.8053273,0.31980366,0.5286083,0.17855333,0.049172867,0.9415795,1.0141218,0.4078505,77.0,50.0,53.0
PICADORA,2025-07-16 18:52:41-05:00,0.352477,1.07305,1.98209,0.169072,1.13241,0.940106,0.163168,1.25043,0.462109,0.81110567,0.33220282,0.45124814,0.12399377,0.046189986,0.94322467,0.81698084,0.312235,78.0,51.0,53.0
PICADORA,2025-07-16 18:52:51-05:00,0.352289,1.06673,1.67904,0.172855,1.19347,0.716161,0.164325,1.25148,0.443074,0.816884,0.344602,0.373888,0.0694342,0.0432071,0.9448699,0.6198399,0.2166195,78.0,51.0,53.0
PICADORA,2025-07-16 18:53:01-05:00,0.349606,1.07199,2.33867,0.153482,1.02764,0.780613,0.162147,1.23645,0.486037,0.8234944,0.33995807,0.3721103,0.06861326,0.042616528,0.946515,0.422699,0.121004,78.0,51.0,53.0
PICADORA,2025-07-16 18:53:21-05:00,0.345342,1.08673,1.92694,0.165772,1.12214,0.862077,0.166959,1.26124,0.513891,0.8367152,0.33067024,0.36855498,0.06697138,0.041435376,0.9372607,0.6423325,0.274755,77.0,51.0,53.0
PICADORA,2025-07-16 18:53:31-05:00,0.345744,1.0991,1.99212,0.152838,1.08476,0.942682,0.1629,1.24911,0.421404,0.8433257,0.32602632,0.36677733,0.066150434,0.0408448,0.9326335,0.7521492,0.35163048,78.0,50.0,53.0
PICADORA,2025-07-16 18:53:41-05:00,0.347675,1.09146,2.04442,0.165503,1.16162,0.820165,0.166664,1.26256,0.482918,0.84993607,0.3213824,0.36499965,0.06532949,0.040254224,0.92800635,0.861966,0.428506,77.0,51.0,53.0
PICADORA,2025-07-16 18:53:51-05:00,0.348319,1.09936,1.76869,0.152275,1.07581,0.693837,0.162604,1.2557,0.477326,0.8565465,0.3167385,0.363222,0.06450855,0.03966365,0.9233792,0.97178274,0.50538146,77.0,51.0,53.0
PICADORA,2025-07-16 18:54:01-05:00,0.351162,1.09831,1.82458,0.154475,1.06133,0.792849,0.162658,1.24515,0.530775,0.8631569,0.3120946,0.36144432,0.06368761,0.039073076,0.918752,1.0815995,0.582257,77.0,51.0,53.0
PICADORA,2025-07-16 18:54:11-05:00,0.34848,1.10094,2.20708,0.168589,1.18216,0.878713,0.163894,1.24594,0.623906,0.8697673,0.30745068,0.35966665,0.062866665,0.0384825,0.91412485,1.1914163,0.6591325,77.0,51.0,53.0
